"","hhid","species_name","abundance","regency","village","plotID","crop"
"658",449,"Cyrtococcum Patens","336","Muaro Jambi","Parit",1,"Palm Oil"
"659",449,"Chentotheca Lappacea","3","Muaro Jambi","Parit",1,"Palm Oil"
"660",449,"scoparia dulcis","1","Muaro Jambi","Parit",1,"Palm Oil"
"661",455,"Bauhinia semibifida","4","Muaro Jambi","Parit",1,"Rubber"
"662",455,"cleome rutidosperma","9","Muaro Jambi","Parit",1,"Rubber"
"663",455,"Clidemia hirta","19","Muaro Jambi","Parit",1,"Rubber"
"664",455,"cuphea carthagenensis","1","Muaro Jambi","Parit",1,"Rubber"
"665",455,"lasianthus inaequalis","9","Muaro Jambi","Parit",1,"Rubber"
"666",455,"LN: Kayu medang","7","Muaro Jambi","Parit",1,"Rubber"
"667",455,"LN: Salung","8","Muaro Jambi","Parit",1,"Rubber"
"668",455,"Lygodium salicifolium","3","Muaro Jambi","Parit",1,"Rubber"
"669",455,"Lygodium sp.","1","Muaro Jambi","Parit",1,"Rubber"
"670",455,"Macaranga bancana","3","Muaro Jambi","Parit",1,"Rubber"
"671",455,"mallotus peltatus","1","Muaro Jambi","Parit",1,"Rubber"
"672",455,"marantodes pumilum","2","Muaro Jambi","Parit",1,"Rubber"
"673",455,"rattan","1","Muaro Jambi","Parit",1,"Rubber"
"674",455,"Stachytarpheta jamaicensis","22","Muaro Jambi","Parit",1,"Rubber"
"675",455,"Uncaria Cordata","8","Muaro Jambi","Parit",1,"Rubber"
"676",460,"Scleria ciliaris","37","Muaro Jambi","Parit",1,"Palm Oil"
"677",460,"Mikania micrantha","28","Muaro Jambi","Parit",1,"Palm Oil"
"678",460,"Melastoma malabathricum","120","Muaro Jambi","Parit",1,"Palm Oil"
"679",460,"Lygodium salicifolium","10","Muaro Jambi","Parit",1,"Palm Oil"
"680",460,"Lindernia diffusa","293","Muaro Jambi","Parit",1,"Palm Oil"
"681",460,"Leptaspis Urceolata","12","Muaro Jambi","Parit",1,"Palm Oil"
"682",460,"Legazpia polygonoides","14","Muaro Jambi","Parit",1,"Palm Oil"
"683",460,"Cyrtococcum Patens","313","Muaro Jambi","Parit",1,"Palm Oil"
"684",460,"Clidemia hirta","15","Muaro Jambi","Parit",1,"Palm Oil"
"685",460,"centrosema pubescens","171","Muaro Jambi","Parit",1,"Palm Oil"
"686",460,"Centotheca Lappacea","53","Muaro Jambi","Parit",1,"Palm Oil"
"687",460,"Asystasia gangetica","20","Muaro Jambi","Parit",1,"Palm Oil"
"688",460,"Ageratum conyzoides","1","Muaro Jambi","Parit",1,"Palm Oil"
"689",460,"Adiantum latifolium","157","Muaro Jambi","Parit",1,"Palm Oil"
"690",467,"Asystasia gangetica","93","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"691",467,"Axonopus compressus","49","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"692",467,"Lantana camara","21","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"693",467,"Molineria latifolia","4","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"694",467,"Ottochlosa nodosa","73","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"695",467,"Phyllanthus urinaria","3","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"696",467,"Rolandra fruticosa","5","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"697",467,"Scleria ciliaris","21","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"698",467,"Stachytarpheta indica","3","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"699",467,"Stachytarpheta jamaicensis","14","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"700",467,"Passiflora Foetida","18","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"701",467,"Calopogonium Mucunoides","15","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"702",467,"Leptaspis Urceolata","5","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"703",467,"Meremia Umbelata","2","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"704",467,"Lasianthus Inaequalis","4","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"705",467,"Salomonia Cantoniensis","3","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"706",467,"Cabang 6","2","Muaro Jambi","Tebat Patah",1,"Palm Oil"
"707",471,"Oxalis barrelieri","3","Muaro Jambi","Tebat Patah",1,"Rubber"
"708",471,"Davallia denticulata","124","Muaro Jambi","Tebat Patah",1,"Rubber"
"709",471,"Lindsaea ensifolia","4","Muaro Jambi","Tebat Patah",1,"Rubber"
"710",471,"lygodium cf.circinatum","24","Muaro Jambi","Tebat Patah",1,"Rubber"
"711",471,"globba pandula","82","Muaro Jambi","Tebat Patah",1,"Rubber"
"712",471,"phyllanthus urinaria","1","Muaro Jambi","Tebat Patah",1,"Rubber"
"713",471,"climbing rubber","21","Muaro Jambi","Tebat Patah",1,"Rubber"
"714",474,"Adiantum latifolium","49","Muaro Jambi","Tebat Patah",1,"Rubber"
"715",474,"Asystasia gangetica","315","Muaro Jambi","Tebat Patah",1,"Rubber"
"716",474,"Davallia denticulata","8","Muaro Jambi","Tebat Patah",1,"Rubber"
"717",474,"Mikania micrantha","4","Muaro Jambi","Tebat Patah",1,"Rubber"
"718",474,"Molineria latifolia","4","Muaro Jambi","Tebat Patah",1,"Rubber"
"719",474,"Ottochlosa nodosa","102","Muaro Jambi","Tebat Patah",1,"Rubber"
"720",474,"Stenochlaena palustris","24","Muaro Jambi","Tebat Patah",1,"Rubber"
"721",474,"Leptaspis Urceolata","48","Muaro Jambi","Tebat Patah",1,"Rubber"
"722",474,"Cocoa","2","Muaro Jambi","Tebat Patah",1,"Rubber"
"723",474,"Mangga","1","Muaro Jambi","Tebat Patah",1,"Rubber"
"724",474,"Marantodes Pumilum","4","Muaro Jambi","Tebat Patah",1,"Rubber"
"725",474,"Kunyit hutan","2","Muaro Jambi","Tebat Patah",1,"Rubber"
"726",482,"Asystasia gangetica","21","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"727",482,"Axonopus compressus","72","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"728",482,"Clidemia hirta","13","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"729",482,"Ixora grandifolia","5","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"730",482,"Legazpia polygonoides","1053","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"731",482,"Lindsaea ensifolia","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"732",482,"LN: Pandan","8","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"733",482,"Lygodium circinatum","31","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"734",482,"Lygodium salicifolium","12","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"735",482,"Macaranga bancana","3","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"736",482,"Melastoma malabathricum","9","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"737",482,"Molineria latifolia","6","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"738",482,"Ottochlosa nodosa","106","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"739",482,"Phylanthus urinaria","3","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"740",482,"Scleria ciliaris","21","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"741",482,"Stachytarpheta jamaicensis","3","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"742",482,"Taenitis blechnoides","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"743",482,"Leptaspis Urceolata","12","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"744",482,"Cyrtococcum Patens","43","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"745",482,"Cleome Rutidosperma","19","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"746",482,"Pucuk Berbulu","3","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"747",488,"Clidemia hirta","28","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"748",488,"Hevea brasiliensis","8","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"749",488,"Imperata cylindrica","8","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"750",488,"Lindsaea ensifolia","360","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"751",488,"Melastoma malabathricum","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"752",488,"488_No Name","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"753",488,"Lasianthus Inaequalis","6","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"754",488,"Solomonia Cantoniensis","5","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"755",488,"Looks Like Acmella Paniculata","4","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"756",488,"Looks Like peperomia pellucida","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"757",495,"Adiantum latifolium","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"758",495,"Asystasia gangetica","412","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"759",495,"Davallia denticulata","8","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"760",495,"Lindsaea ensifolia","3","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"761",495,"Taenitis blechnoides","25","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"762",495,"Rothmania Macrophylla","2","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"763",495,"Daun Bergerigi","10","Muaro Jambi","Tanjung Katung",1,"Palm Oil"
"764",502,"Clidemia hirta","3","Tebo","Teriti",1,"Rubber"
"765",502,"Dicranopteris linearis","34","Tebo","Teriti",1,"Rubber"
"766",502,"LN: Pulai sp. 1","28","Tebo","Teriti",1,"Rubber"
"767",502,"Macaranga bancana","2","Tebo","Teriti",1,"Rubber"
"768",502,"Mussaenda frondosa","2","Tebo","Teriti",1,"Rubber"
"769",502,"Phyllanthus urinaria","2","Tebo","Teriti",1,"Rubber"
"770",502,"Scleria ciliaris","234","Tebo","Teriti",1,"Rubber"
"771",502,"Sirih Sirihan","8","Tebo","Teriti",1,"Rubber"
"772",502,"Calopogonium Mucunoides","1","Tebo","Teriti",1,"Rubber"
"773",502,"Uncaria Cordata","4","Tebo","Teriti",1,"Rubber"
"774",502,"Daun berpori","2","Tebo","Teriti",1,"Rubber"
"775",502,"Molinera Latifolia","5","Tebo","Teriti",1,"Rubber"
"776",502,"Mirip Kedondong","2","Tebo","Teriti",1,"Rubber"
"777",502,"Tanaman Hias 1","1","Tebo","Teriti",1,"Rubber"
"778",502,"Artocarpus sp","1","Tebo","Teriti",1,"Rubber"
"779",505,"Ageratum conyzoides","1","Tebo","Teriti",1,"Rubber"
"780",505,"Asystasia gangetica","9","Tebo","Teriti",1,"Rubber"
"781",505,"Clidemia hirta","68","Tebo","Teriti",1,"Rubber"
"782",505,"Croton hirtus","23","Tebo","Teriti",1,"Rubber"
"783",505,"Davallia denticulata","13","Tebo","Teriti",1,"Rubber"
"784",505,"Lindsaea ensifolia","6","Tebo","Teriti",1,"Rubber"
"785",505,"Macaranga bancana","12","Tebo","Teriti",1,"Rubber"
"786",505,"Melastoma malabathricum","2","Tebo","Teriti",1,"Rubber"
"787",505,"Scleria ciliaris","36","Tebo","Teriti",1,"Rubber"
"788",505,"cleome rutidosperma","14","Tebo","Teriti",1,"Rubber"
"789",505,"centhoceca lappacea","176","Tebo","Teriti",1,"Rubber"
"790",505,"like daun katu ","1","Tebo","Teriti",1,"Rubber"
"791",508,"Alstonia scholaris","2","Tebo","Teriti",1,"Rubber"
"792",508,"Asystasia gangetica","2","Tebo","Teriti",1,"Rubber"
"793",508,"Borreria latifolia","6","Tebo","Teriti",1,"Rubber"
"794",508,"Clidemia hirta","5","Tebo","Teriti",1,"Rubber"
"795",508,"Dicranopteris linearis","1","Tebo","Teriti",1,"Rubber"
"796",508,"Ixora grandifolia","2","Tebo","Teriti",1,"Rubber"
"797",508,"Molineria latifolia","2","Tebo","Teriti",1,"Rubber"
"798",508,"Scleria ciliaris","18","Tebo","Teriti",1,"Rubber"
"799",508,"Tetracera indica","3","Tebo","Teriti",1,"Rubber"
"800",508,"pakis hutan","3","Tebo","Teriti",1,"Rubber"
"801",508,"melastoma malabathricum","3","Tebo","Teriti",1,"Rubber"
"802",508,"globba pendula","41","Tebo","Teriti",1,"Rubber"
"803",508,"centrosema pubescens","4","Tebo","Teriti",1,"Rubber"
"804",508,"endospermum diadenum","3","Tebo","Teriti",1,"Rubber"
"805",519,"Asystasia gangetica","12","Tebo","Giriwinangun",4,"Rubber"
"806",519,"Clidemia hirta","9","Tebo","Giriwinangun",4,"Rubber"
"807",519,"Ixora grandifolia","2","Tebo","Giriwinangun",4,"Rubber"
"808",519,"Lindsaea ensifolia","4","Tebo","Giriwinangun",4,"Rubber"
"809",519,"LN: Pulai","1","Tebo","Giriwinangun",4,"Rubber"
"810",519,"Ottochlosa nodosa","2034","Tebo","Giriwinangun",4,"Rubber"
"811",519,"Taenitis blechnoides","6","Tebo","Giriwinangun",4,"Rubber"
"812",519,"Tetracera indica","2","Tebo","Giriwinangun",4,"Rubber"
"813",519,"Cyrtococcum Patens","78","Tebo","Giriwinangun",4,"Rubber"
"814",541,"Lindsaea ensifolia","10","Tebo","Sepakat Bersatu",1,"Rubber"
"815",541,"Melastoma malabathricum","4","Tebo","Sepakat Bersatu",1,"Rubber"
"816",541,"centotheca lappacea","36","Tebo","Sepakat Bersatu",1,"Rubber"
"817",541,"cleome rutidosperma","1","Tebo","Sepakat Bersatu",1,"Rubber"
"818",541,"Syzygium polyanthum","2","Tebo","Sepakat Bersatu",1,"Rubber"
"819",543,"Borreria latifolia","64","Tebo","Sepakat Bersatu",1,"Rubber"
"820",543,"Lygodium salicifolium","5","Tebo","Sepakat Bersatu",1,"Rubber"
"821",543,"Macaranga triloba","1","Tebo","Sepakat Bersatu",1,"Rubber"
"822",543,"cleome rutidosperma","34","Tebo","Sepakat Bersatu",1,"Rubber"
"823",543,"cyrtococcum patens","63","Tebo","Sepakat Bersatu",1,"Rubber"
"824",543,"pennisetum polystachion","32","Tebo","Sepakat Bersatu",1,"Rubber"
"825",543,"like goniophlebium ","6","Tebo","Sepakat Bersatu",1,"Rubber"
"826",554,"cleome rutidosperma","1","Tebo","Pulau Panjang",1,"Rubber"
"827",554,"lygodium cf.salicifolium","2","Tebo","Pulau Panjang",1,"Rubber"
"828",565,"Axonopus compressus","21","Tebo","Rantau Langkap",1,"Rubber"
"829",565,"Bauhinia semibifida","3","Tebo","Rantau Langkap",1,"Rubber"
"830",565,"Clidemia hirta","5","Tebo","Rantau Langkap",1,"Rubber"
"831",565,"Dicranopteris linearis","22","Tebo","Rantau Langkap",1,"Rubber"
"832",565,"Lindsaea ensifolia","15","Tebo","Rantau Langkap",1,"Rubber"
"833",565,"Lygodium circinatum","8","Tebo","Rantau Langkap",1,"Rubber"
"834",565,"Macaranga bancana","2","Tebo","Rantau Langkap",1,"Rubber"
"835",565,"Melastoma malabathricum","9","Tebo","Rantau Langkap",1,"Rubber"
"836",565,"Ottochlosa nodosa","998","Tebo","Rantau Langkap",1,"Rubber"
"837",565,"Phylanthus urinaria","9","Tebo","Rantau Langkap",1,"Rubber"
"838",565,"Scleria ciliaris","8","Tebo","Rantau Langkap",1,"Rubber"
"839",565,"Stenochlaena palustris","8","Tebo","Rantau Langkap",1,"Rubber"
"840",565,"Tetracera indica","5","Tebo","Rantau Langkap",1,"Rubber"
"841",565,"Cyrtocccum patens","105","Tebo","Rantau Langkap",1,"Rubber"
"842",565,"Leptaspis Urceolata","73","Tebo","Rantau Langkap",1,"Rubber"
"843",565,"Calopogonium Mucunoides","4","Tebo","Rantau Langkap",1,"Rubber"
"844",565,"Amplas Kijang","49","Tebo","Rantau Langkap",1,"Rubber"
"845",565,"Centrosema Pubesens","3","Tebo","Rantau Langkap",1,"Rubber"
"846",565,"Passiflora Foetida","2","Tebo","Rantau Langkap",1,"Rubber"
"847",569,"Blechnum orientale","6","Tebo","Rantau Langkap",1,"Rubber"
"848",569,"Lindsaea ensifolia","8","Tebo","Rantau Langkap",1,"Rubber"
"849",569,"Molineria latifolia","3","Tebo","Rantau Langkap",1,"Rubber"
"850",569,"Ottochlosa nodosa","2734","Tebo","Rantau Langkap",1,"Rubber"
"851",569,"Taenitis blechnoides","10","Tebo","Rantau Langkap",1,"Rubber"
"852",569,"Tetracera indica","4","Tebo","Rantau Langkap",1,"Rubber"
"853",569,"Calopogonium Mucunoides","25","Tebo","Rantau Langkap",1,"Rubber"
"854",569,"Centrosema pubescens","38","Tebo","Rantau Langkap",1,"Rubber"
"855",569,"Kunyit kunyitan","10","Tebo","Rantau Langkap",1,"Rubber"
"856",569,"Leptaspis Urceolata","20","Tebo","Rantau Langkap",1,"Rubber"
"857",569,"Endospermum Diadenum","2","Tebo","Rantau Langkap",1,"Rubber"
"858",575,"Lindsaea diffusa","2","Tebo","Rantau Langkap",1,"Rubber"
"859",575,"Lindsaea ensifolia","3","Tebo","Rantau Langkap",1,"Rubber"
"860",575,"Lygodium circinatum","6","Tebo","Rantau Langkap",1,"Rubber"
"861",575,"Macaranga bancana","1","Tebo","Rantau Langkap",1,"Rubber"
"862",575,"Mussaenda frondosa","10","Tebo","Rantau Langkap",1,"Rubber"
"863",575,"Ottochlosa nodosa","718","Tebo","Rantau Langkap",1,"Rubber"
"864",575,"Oxalis barrelieri","3","Tebo","Rantau Langkap",1,"Rubber"
"865",575,"Phylanthus urinaria","4","Tebo","Rantau Langkap",1,"Rubber"
"866",575,"Rolandra fruticosa","6","Tebo","Rantau Langkap",1,"Rubber"
"867",575,"Amplas Kijang","32","Tebo","Rantau Langkap",1,"Rubber"
"868",575,"Lasianthus Inaequalis","3","Tebo","Rantau Langkap",1,"Rubber"
"869",575,"Centrosema Pubescens","8","Tebo","Rantau Langkap",1,"Rubber"
"870",575,"Rothmania Macrophylla","3","Tebo","Rantau Langkap",1,"Rubber"
"871",575,"Endospermum Diadenum","2","Tebo","Rantau Langkap",1,"Rubber"
"872",575,"Leptaspis Urceolata","20","Tebo","Rantau Langkap",1,"Rubber"
"873",579,"Asystasia gangetica","25","Tebo","Aur Cino",1,"Rubber"
"874",579,"Axonopus compressus","8","Tebo","Aur Cino",1,"Rubber"
"875",579,"Clidemia hirta","4","Tebo","Aur Cino",1,"Rubber"
"876",579,"Lindsaea ensifolia","3","Tebo","Aur Cino",1,"Rubber"
"877",579,"Rolandra fruticosa","16","Tebo","Aur Cino",1,"Rubber"
"878",579,"Endospermum Diadenum","5","Tebo","Aur Cino",1,"Rubber"
"879",579,"Mangga","2","Tebo","Aur Cino",1,"Rubber"
"880",579,"Daun Bergetah","5","Tebo","Aur Cino",1,"Rubber"
"881",579,"Sirih Sirihan","2","Tebo","Aur Cino",1,"Rubber"
"882",581,"Bauhinia semibifida","6","Tebo","Aur Cino",1,"Rubber"
"883",581,"Clidemia hirta","31","Tebo","Aur Cino",1,"Rubber"
"884",581,"Lindsaea ensifolia","21","Tebo","Aur Cino",1,"Rubber"
"885",581,"Lygodium salicifolium","8","Tebo","Aur Cino",1,"Rubber"
"886",581,"Macaranga bancana","2","Tebo","Aur Cino",1,"Rubber"
"887",581,"Ottochlosa nodosa","134","Tebo","Aur Cino",1,"Rubber"
"888",581,"Phylanthus urinaria","15","Tebo","Aur Cino",1,"Rubber"
"889",581,"Scleria ciliaris","45","Tebo","Aur Cino",1,"Rubber"
"890",581,"Stenochlaena palustris","19","Tebo","Aur Cino",1,"Rubber"
"891",581,"Taenitis blechnoides","17","Tebo","Aur Cino",1,"Rubber"
"892",581,"Tetracera indica","3","Tebo","Aur Cino",1,"Rubber"
"893",581,"Sauropus androgynus","4","Tebo","Aur Cino",1,"Rubber"
"894",581,"Daun Double","3","Tebo","Aur Cino",1,"Rubber"
"895",581,"Sirih Sirihan","4","Tebo","Aur Cino",1,"Rubber"
"896",581,"Kunyit Hutan","8","Tebo","Aur Cino",1,"Rubber"
"897",581,"Daun gerigi tumpul","4","Tebo","Aur Cino",1,"Rubber"
"898",581,"Daun Sobek","1","Tebo","Aur Cino",1,"Rubber"
"899",581,"Leptaspis Urceolata","53","Tebo","Aur Cino",1,"Rubber"
"900",581,"Mirip Ixora","2","Tebo","Aur Cino",1,"Rubber"
"901",584,"Axonopus compressus","30","Tebo","Aur Cino",1,"Rubber"
"902",584,"Clidemia hirta","18","Tebo","Aur Cino",1,"Rubber"
"903",584,"Melastoma malabathricum","3","Tebo","Aur Cino",1,"Rubber"
"904",584,"Ottochlosa nodosa","84","Tebo","Aur Cino",1,"Rubber"
"905",584,"Leptaspis Urceolata","32","Tebo","Aur Cino",1,"Rubber"
"906",584,"Lansium parasiticum
","2","Tebo","Aur Cino",1,"Rubber"
"907",584,"Malotus Peltatus","5","Tebo","Aur Cino",1,"Rubber"
"908",588,"Axonopus compressus","33","Tebo","Aur Cino",1,"Rubber"
"909",588,"Clidemia hirta","25","Tebo","Aur Cino",1,"Rubber"
"910",588,"Dicranopteris linearis","12","Tebo","Aur Cino",1,"Rubber"
"911",588,"Macaranga bancana","4","Tebo","Aur Cino",1,"Rubber"
"912",588,"Ottochlosa nodosa","73","Tebo","Aur Cino",1,"Rubber"
"913",588,"Phyllanthus urinaria","8","Tebo","Aur Cino",1,"Rubber"
"914",588,"Scleria ciliaris","142","Tebo","Aur Cino",1,"Rubber"
"915",588,"Spermaococe cristata","42","Tebo","Aur Cino",1,"Rubber"
"916",588,"Leptaspis Urceolata","23","Tebo","Aur Cino",1,"Rubber"
"917",588,"Cleome Rutidosperma","32","Tebo","Aur Cino",1,"Rubber"
"918",597,"Clidemia hirta","21","Tebo","Muaro Tabun",1,"Rubber"
"919",597,"Imperata silindrica","40","Tebo","Muaro Tabun",1,"Rubber"
"920",597,"LN: Pandan","4","Tebo","Muaro Tabun",1,"Rubber"
"921",597,"Lygodium salicifolium","8","Tebo","Muaro Tabun",1,"Rubber"
"922",597,"Macaranga bancana","3","Tebo","Muaro Tabun",1,"Rubber"
"923",597,"Melastoma malabathricum","6","Tebo","Muaro Tabun",1,"Rubber"
"924",597,"Ottochlosa nodosa","83","Tebo","Muaro Tabun",1,"Rubber"
"925",597,"Scleria ciliaris","12","Tebo","Muaro Tabun",1,"Rubber"
"926",597,"Tulang Daun Merah","5","Tebo","Muaro Tabun",1,"Rubber"
"927",597,"Mangga","2","Tebo","Muaro Tabun",1,"Rubber"
"928",610,"Daun Lebar","merambat, tidak bergetah","Bungo","Muara Kuamang",1,"Rubber"
"929",611,"Adiantum latifolium","32","Bungo","Muara Kuamang",1,"Palm Oil"
"930",611,"Clidemia hirta","67","Bungo","Muara Kuamang",1,"Palm Oil"
"931",611,"Dicranopteris linearis","24","Bungo","Muara Kuamang",1,"Palm Oil"
"932",611,"Elaeis guineensis","3","Bungo","Muara Kuamang",1,"Palm Oil"
"933",611,"Imperata cylindrica","3","Bungo","Muara Kuamang",1,"Palm Oil"
"934",611,"Lindsaea ensifolia","447","Bungo","Muara Kuamang",1,"Palm Oil"
"935",611,"Lygodium circinatum","4","Bungo","Muara Kuamang",1,"Palm Oil"
"936",611,"Scleria ciliaris","1","Bungo","Muara Kuamang",1,"Palm Oil"
"937",611,"Tetracera indica","1","Bungo","Muara Kuamang",1,"Palm Oil"
"938",611,"No Name","11","Bungo","Muara Kuamang",1,"Palm Oil"
"939",611,"Looks Like Mussaenda Frondosa","8","Bungo","Muara Kuamang",1,"Palm Oil"
"940",611,"Selaginella Plana","41","Bungo","Muara Kuamang",1,"Palm Oil"
"941",629,"Ageratum conyzoides","1","Bungo","Maju Jaya",1,"Palm Oil"
"942",629,"Blechnum orientale","121","Bungo","Maju Jaya",1,"Palm Oil"
"943",629,"Clidemia hirta","189","Bungo","Maju Jaya",1,"Palm Oil"
"944",629,"Dicranopteris linearis","83","Bungo","Maju Jaya",1,"Palm Oil"
"945",629,"Elaeis guineensis","1","Bungo","Maju Jaya",1,"Palm Oil"
"946",629,"Hevea brasiliensis","8","Bungo","Maju Jaya",1,"Palm Oil"
"947",629,"Imperata cylindrica","2","Bungo","Maju Jaya",1,"Palm Oil"
"948",629,"Lindsaea ensifolia","85","Bungo","Maju Jaya",1,"Palm Oil"
"949",629,"Melastoma malabathricum","14","Bungo","Maju Jaya",1,"Palm Oil"
"950",638,"Axonopus compressus","324","Bungo","Laman Panjang",2,"Rubber"
"951",638,"Clidemia hirta","17","Bungo","Laman Panjang",2,"Rubber"
"952",638,"Lindsaea ensifolia","2","Bungo","Laman Panjang",2,"Rubber"
"953",638,"Lygodium circinatum","2","Bungo","Laman Panjang",2,"Rubber"
"954",638,"Lygodium salicifolium","6","Bungo","Laman Panjang",2,"Rubber"
"955",638,"Melastoma malabathricum","1","Bungo","Laman Panjang",2,"Rubber"
"956",638,"Mikania micrantha","3","Bungo","Laman Panjang",2,"Rubber"
"957",638,"Spermaococe cristata","3","Bungo","Laman Panjang",2,"Rubber"
"958",638,"Tetracera indica","1","Bungo","Laman Panjang",2,"Rubber"
"959",638,"Sungkai","1","Bungo","Laman Panjang",2,"Rubber"
"960",638,"Endospermum Diadenum","3","Bungo","Laman Panjang",2,"Rubber"
"961",638,"Passiflora Foetida","2","Bungo","Laman Panjang",2,"Rubber"
"962",638,"Cyrtococcum Patens","4589","Bungo","Laman Panjang",2,"Rubber"
"963",638,"Paku Cemara","6","Bungo","Laman Panjang",2,"Rubber"
"964",638,"Leptaspis Urceolata","15","Bungo","Laman Panjang",2,"Rubber"
"965",638,"Duku","8","Bungo","Laman Panjang",2,"Rubber"
"966",638,"Rothmania Macrophylla","1","Bungo","Laman Panjang",2,"Rubber"
"967",639,"Blechnum orientale","12","Bungo","Laman Panjang",1,"Rubber"
"968",639,"Clidemia hirta","34","Bungo","Laman Panjang",1,"Rubber"
"969",639,"Lindsaea ensifolia","3","Bungo","Laman Panjang",1,"Rubber"
"970",639,"LN: Lengkuas","2","Bungo","Laman Panjang",1,"Rubber"
"971",639,"Ludwigia octovalvis","4","Bungo","Laman Panjang",1,"Rubber"
"972",639,"Lygodium circinatum","4","Bungo","Laman Panjang",1,"Rubber"
"973",639,"Phylanthus urinaria","5","Bungo","Laman Panjang",1,"Rubber"
"974",639,"Scleria ciliaris","3","Bungo","Laman Panjang",1,"Rubber"
"975",639,"Lasianthus Inaequalis","2","Bungo","Laman Panjang",1,"Rubber"
"976",639,"Paku Cemara","10","Bungo","Laman Panjang",1,"Rubber"
"977",639,"Sugkai","3","Bungo","Laman Panjang",1,"Rubber"
"978",639,"Cyrtococcum Patens","15","Bungo","Laman Panjang",1,"Rubber"
"979",639,"Pouzolzia Zeylanica","2","Bungo","Laman Panjang",1,"Rubber"
"980",639,"Daun Menjari","8","Bungo","Laman Panjang",1,"Rubber"
"981",639,"Leptaspis Urceolata","12","Bungo","Laman Panjang",1,"Rubber"
"982",639,"Endospermum Diadenum","1","Bungo","Laman Panjang",1,"Rubber"
"983",639,"Durian","1","Bungo","Laman Panjang",1,"Rubber"
"984",639,"Rambutan","1","Bungo","Laman Panjang",1,"Rubber"
"985",639,"Sirih Sirihan","1","Bungo","Laman Panjang",1,"Rubber"
"986",641,"Blechnum orientale","1","Bungo","Laman Panjang",1,"Rubber"
"987",641,"Clidemia hirta","15","Bungo","Laman Panjang",1,"Rubber"
"988",641,"LN: Laos- Laosan","3","Bungo","Laman Panjang",1,"Rubber"
"989",641,"Ludwigia octovalvis","4","Bungo","Laman Panjang",1,"Rubber"
"990",641,"Mussaenda frondosa","2","Bungo","Laman Panjang",1,"Rubber"
"991",641,"Tetracera indica","6","Bungo","Laman Panjang",1,"Rubber"
"992",641,"Sungkai","6","Bungo","Laman Panjang",1,"Rubber"
"993",641,"Paku Cemara","29","Bungo","Laman Panjang",1,"Rubber"
