"","hid","SpeciesName","Abundance","regency","village","pid","crop","wave"
"624",251,"Asystasia gangetica","12","Batanghari","Sri Dadi",2,"Rubber",2018
"625",251,"Melastoma malabathricum","34","Batanghari","Sri Dadi",2,"Rubber",2018
"626",251,"Mimosa pudica","3","Batanghari","Sri Dadi",2,"Rubber",2018
"627",251,"Molinera latifolia","8","Batanghari","Sri Dadi",2,"Rubber",2018
"628",251,"Oxalis barrelieri","2","Batanghari","Sri Dadi",2,"Rubber",2018
"629",251,"Endospermum diadenum","1","Batanghari","Sri Dadi",2,"Rubber",2018
"630",251,"Rothmannia macrophylla","1","Batanghari","Sri Dadi",2,"Rubber",2018
"631",251,"Tetracera indica","2","Batanghari","Sri Dadi",2,"Rubber",2018
"632",251,"Leptaspis urceolata","16","Batanghari","Sri Dadi",2,"Rubber",2018
"633",251,"Batang Merah","6","Batanghari","Sri Dadi",2,"Rubber",2018
"634",251,"Cyrtococcum patens","35","Batanghari","Sri Dadi",2,"Rubber",2018
"635",251,"Pucuk Merah","2","Batanghari","Sri Dadi",2,"Rubber",2018
"636",254,"Centotheca lappacea","61.0","Batanghari","Sri Dadi",1,"Rubber",2018
"637",254,"cleome ritidosperma","14.0","Batanghari","Sri Dadi",1,"Rubber",2018
"638",254,"cleome rutidosperma","138.0","Batanghari","Sri Dadi",1,"Rubber",2018
"639",254,"Imperata cylindrica","33.0","Batanghari","Sri Dadi",1,"Rubber",2018
"640",254,"Cyrtococcum patens","26.0","Batanghari","Sri Dadi",1,"Rubber",2018
"641",255,"Clidemia hirta","73","Batanghari","Sri Dadi",1,"Rubber",2018
"642",255,"Melastoma malabathricum","3","Batanghari","Sri Dadi",1,"Rubber",2018
"643",255,"Mallotus peltatus","33","Batanghari","Sri Dadi",1,"Rubber",2018
"644",255,"Lindsaea diffusa","4","Batanghari","Sri Dadi",1,"Rubber",2018
"645",255,"Lygodium salicifolium","2","Batanghari","Sri Dadi",1,"Rubber",2018
"646",255,"Macaranga bancana","3","Batanghari","Sri Dadi",1,"Rubber",2018
"647",255,"Helminthostachys Zeylanica","5","Batanghari","Sri Dadi",1,"Rubber",2018
"648",255,"Molinera latifolia","1","Batanghari","Sri Dadi",1,"Rubber",2018
"649",255,"Oxalis barrelieri","3","Batanghari","Sri Dadi",1,"Rubber",2018
"650",255,"Scleria ciliaris","28","Batanghari","Sri Dadi",1,"Rubber",2018
"651",255,"Leptaspis urceolata","75","Batanghari","Sri Dadi",1,"Rubber",2018
"652",255,"Buah Ungu","18","Batanghari","Sri Dadi",1,"Rubber",2018
"653",255,"Daun Katuk","10","Batanghari","Sri Dadi",1,"Rubber",2018
"654",255,"Cyrtococcum patens","560","Batanghari","Sri Dadi",1,"Rubber",2018
"655",258,"Mallotus peltatus","5","Batanghari","Sri Dadi",1,"Rubber",2018
"656",258,"Lindsaea ensifolia","3","Batanghari","Sri Dadi",1,"Rubber",2018
"657",258,"Asystasia gangetica","11","Batanghari","Sri Dadi",1,"Rubber",2018
"658",258,"Melastoma malabathricum","6","Batanghari","Sri Dadi",1,"Rubber",2018
"659",258,"Helminthotachys Zeylanica","3","Batanghari","Sri Dadi",1,"Rubber",2018
"660",258,"Centrosema Pubescens","8","Batanghari","Sri Dadi",1,"Rubber",2018
"661",258,"Vittaria ensiformis","205","Batanghari","Sri Dadi",1,"Rubber",2018
"662",258,"Leptaspis urceolata","23","Batanghari","Sri Dadi",1,"Rubber",2018
"663",258,"Cyrtococcum patens","5","Batanghari","Sri Dadi",1,"Rubber",2018
"664",258,"Daun Salam Hutan","7","Batanghari","Sri Dadi",1,"Rubber",2018
"665",258,"Clidemia hirta","42","Batanghari","Sri Dadi",1,"Rubber",2018
"666",260,"Cyrtococum Pattern","863.0","Batanghari","Sri Dadi",1,"Rubber",2018
"667",260,"Scleria ciliaris","16.0","Batanghari","Sri Dadi",1,"Rubber",2018
"668",260,"Cleome rutidosperma","36.0","Batanghari","Sri Dadi",1,"Rubber",2018
"669",260,"Clidemia hirta","42.0","Batanghari","Sri Dadi",1,"Rubber",2018
"670",260,"Endospermum diadenum","5.0","Batanghari","Sri Dadi",1,"Rubber",2018
"671",260,"Leptaspis urceolata","22.0","Batanghari","Sri Dadi",1,"Rubber",2018
"672",266,"Melastoma malabathricum","5.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"673",266,"Centotheca lappacea","6.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"674",266,"Like pakis ","77.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"675",266,"Clidemia hirta","47.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"676",266,"Scleria ciliaris","68.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"677",266,"Dicranopteris linearis","28.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"678",266,"Endospermum diadenum","3.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"679",266,"Mikania micrantha","9.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"680",266,"Molinera latifolia","13.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"681",266,"Cyrtococcum patens","17.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"682",269,"Macaranga bancana","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"683",269,"Melastoma malabathricum","7.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"684",269,"Axonopus compressus","13.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"685",269,"Clidemia hirta","84.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"686",269,"Scleria ciliaris","73.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"687",269,"Clibadium surinamence","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"688",269,"Lindsaea ensifolia","9.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"689",269,"Lygodium circinatum","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"690",269,"Molinera latifolia","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"691",269,"Leptaspis urceolata","21.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"692",269,"Cyrtococcum patens","23.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"693",270,"Clidemia hirta","112.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"694",270,"Lindsaea ensifolia","3.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"695",270,"Melastoma malabathricum","7.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"696",270,"Endospermum diadenum","2.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"697",270,"Scleria ciliaris","47.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"698",270,"Pulai","6.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"699",270,"Pandan","1.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"700",270,"Cyrtococcum patens","15.0","Batanghari","Simpang Terusan",6,"Rubber",2018
"701",273,"Clidemia hirta","98.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"702",273,"sceleria ciliaris","160.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"703",273,"Endospermum diadenum","8.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"704",273,"Asystasia gangetica","25.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"705",273,"Axonopus compressus","57.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"706",273,"like rothmannia macrophylla","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"707",273,"Melastoma malabathricum","23.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"708",273,"Tetracera indica","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"709",273,"Dicranopteris linearis","5.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"710",273,"Leptaspis urceolata","33.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"711",273,"cyrtoccocum patens","117.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"712",277,"Clidemia hirta","38.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"713",277,"Endospermum diadenum","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"714",277,"Sauropus androgynus","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"715",277,"Scleria ciliaris","43.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"716",277,"Lindsaea ensifolia","3.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"717",277,"Axonopus compressus","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"718",277,"Cyrtococcum patens","23.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"719",277,"Leptaspis urceolata","5.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"720",277,"Pandan","4.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"721",277,"Macaranga bancana","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"722",277,"Lygodium cf circinatum","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"723",279,"Lasianthus inaequalis","13.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"724",279,"Molinera latifolia","23.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"725",279,"Mussaenda frondosa","8.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"726",279,"Spermaococe cristata","27.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"727",279,"Taenitis blechnoides","10.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"728",279,"Kayu terap","1.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"729",279,"Clidemia hirta","30.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"730",279,"Macaranga Bancana","9.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"731",279,"Poikilospermum suaveolens","7.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"732",279,"Lygodium cs.circinatum","3.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"733",279,"Like pakis","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"734",279,"Rothmannia macrophylla","31.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"735",279,"Ixoria grandifolia","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"736",279,"Cyrtococcum patens","2.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"737",279,"Cuphea carthagenesis","10.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"738",279,"Three corner leaf","13.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"739",279,"ardocarpus elasdicus","5.0","Batanghari","Simpang Terusan",1,"Rubber",2018
"740",282,"Rothmannia macrophylla","2.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"741",282,"Endospermum diadenum","22.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"742",282,"Rothmannia macrophylla","7.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"743",282,"Lindsaea diffusa","2.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"744",282,"Clidemia hirta","83.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"745",282,"Scleria ciliaris","47.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"746",282,"Lygodium salisipolium","3.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"747",282,"Mallotus peltatus","6.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"748",282,"Centotheca lappacea","60.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"749",282,"Leptaspis urceolata","57.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"750",282,"melastoma candidum ","3.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"751",282,"asytasia berbulu","7.0","Batanghari","Simpang Terusan",5,"Rubber",2018
"752",325,"Asystasia gangetica","22","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"753",325,"Leptaspis urceolata","110","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"754",325,"Ageratum conyzoides","61","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"755",325,"Acmella Paniculata","15","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"756",325,"Croton hirtus","33","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"757",325,"Axonopus compressus","35","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"758",325,"Blechnum orientale","14","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"759",325,"Clidemia hirta","331","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"760",325,"Scleria ciliaris","71","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"761",325,"Lindsaea ensifolia","63","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"762",325,"Melastoma malabathricum","30","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"763",325,"Molinera latifolia","53","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"764",325,"Centotheca lappacea","172","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"765",325,"Lasianthus inaequalis","3","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"766",325,"Helminthostachys Zeylanica","9","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"767",326,"Ageratum conyzoides","12","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"768",326,"Selaginella Plana","182","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"769",326,"Cleome Rutidosperma","64","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"770",326,"Asplenium Glaucophyllum","3","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"771",326,"Asystasia gangetica","195","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"772",326,"Calopogonium Glaucophyllum","2","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"773",326,"Leptaspis urceolata","48","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"774",326,"Macaranga bancana","8","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"775",326,"Blechnum orientale","6","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"776",326,"Davallia denticulata","48","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"777",326,"Legazpia polygonoides","12","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"778",326,"Lindernia diffusa","8","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"779",326,"Lindsaea ensifolia","4","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"780",326,"Lygodium circinatum","5","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"781",326,"Cyrtococcum patens","187","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"782",326,"Centotheca lappacea","210","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"783",326,"Acmella Paniculata","6","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"784",326,"Mimosa pudica","9","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"785",329,"Ageratum conyzoides","67.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"786",329,"Legazpia polygonoides","92.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"787",329,"No name 1","3.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"788",329,"Polygala paniculata","32.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"789",329,"Davallia denticulata","23.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"790",329,"Imperata cylindrica","120.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"791",329,"Cyrtococum pattern","36.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"792",329,"Chromolaena odorata","42.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"793",329,"Scleria ciliaris","36.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"794",329,"Selaginella intermedia","845.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"795",329,"Phylanthus urinaria","20.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"796",329,"Leptapis","102.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"797",329,"Talas","57.0","Batanghari","Bulian Jaya",3,"Palm Oil",2018
"798",334,"Goniophlebium verrucosum","339","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"799",334,"Clidemia hirta","35","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"800",334,"Davallia denticulata","164","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"801",334,"Adiantum latifolium","15","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"802",334,"Axonopus compressus","73","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"803",334,"Nephrolepis biserrata","72","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"804",334,"Taenitis blechnoides","43","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"805",334,"Lindsaea ensifolia","83","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"806",334,"Molinera latifolia","12","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"807",334,"Leptaspis urceolata","45","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"808",334,"Vittaria elongata","95","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"809",334,"Drynaria Quercifolia","39","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"810",338,"Asystasia gangetica","78.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"811",338,"Asplenium nidus","27.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"812",338,"Cyrtococcum patens","21.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"813",338,"Molinera latifolia","3.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"814",338,"Rolandra fruticosa","19.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"815",338,"Chromolaena odorata","17.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"816",338,"Imperata cylindrica","112.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"817",338,"Phylanthus urinaria","9.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"818",338,"Mussaenda frondosa","46.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"819",338,"Nephrolepis biserrata","330.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"820",338,"Endospermum diadenum","12.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"821",338,"Leptaspis urceolata","102.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"822",338,"Centotheca lappacea","55.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"823",338,"daun pandan","15.0","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"824",342,"Clidemia hirta","150","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"825",342,"Melastoma malabathricum","8","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"826",342,"Asystasia gangetica","44","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"827",342,"Leptaspis urceolata","64","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"828",342,"Cyrtococcum patens","72","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"829",342,"Goniophlebium verrucosum","20","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"830",342,"Lindsaea ensifolia","80","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"831",342,"Taenitis blechnoides","14","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"832",342,"Davallia denticulata","3","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"833",342,"Scleria ciliaris","94","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"834",342,"Selaginella plana","128","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"835",342,"Oxalis barrelieri","36","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"836",342,"Cheilocostus Speciosus","3","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"837",342,"Cleome Rutidosperma","142","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"838",346,"Lycopodiella cernua","5","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"839",346,"No Name 1","1","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"840",346,"Lindsaea ensifolia","17","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"841",346,"Cyrtococcum patens","560","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"842",346,"Asystasia gangetica","1560","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"843",346,"Clidemia hirta","80","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"844",346,"Stachytarpheta indica","52","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"845",346,"Lygodium salicifolium","5","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"846",346,"Phylanthus urinaria","21","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"847",346,"Rolandra fruticosa","81","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"848",346,"Leptaspis urceolata","1120","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"849",346,"Ludwigia octovalvis","170","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"850",346,"Lindernia Diffusa","76","Batanghari","Bulian Jaya",1,"Palm Oil",2018
"851",347,"Daun Talas","1","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"852",347,"Phyllanthus urinaria","3","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"853",347,"Rolandra fruticosa","46","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"854",347,"Endospermum diadenum","1","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"855",347,"Imperata cylindrica","72","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"856",347,"Scleria ciliaris","40","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"857",347,"Cyrtococcum patens","26","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"858",347,"Rothmannia macrophylla","46","Batanghari","Bulian Jaya",2,"Palm Oil",2018
"859",349,"Adiantum latifolium","11","Batanghari","Bukit Sari",1,"Palm Oil",2018
"860",349,"Ludwigia octovalvis","5","Batanghari","Bukit Sari",1,"Palm Oil",2018
"861",349,"Rolandra fruticosa","6","Batanghari","Bukit Sari",1,"Palm Oil",2018
"862",349,"Centrosema Pubescens","2","Batanghari","Bukit Sari",1,"Palm Oil",2018
"863",349,"Ophiglossum Pendulum","3","Batanghari","Bukit Sari",1,"Palm Oil",2018
"864",349,"Asystasia gangetica","50","Batanghari","Bukit Sari",1,"Palm Oil",2018
"865",349,"Clidemia hirta","49","Batanghari","Bukit Sari",1,"Palm Oil",2018
"866",349,"Davallia denticulata","22","Batanghari","Bukit Sari",1,"Palm Oil",2018
"867",349,"Cuphea Carthagenesis","5","Batanghari","Bukit Sari",1,"Palm Oil",2018
"868",349,"Cyrtococcum patens","55","Batanghari","Bukit Sari",1,"Palm Oil",2018
"869",349,"Leptaspis urceolata","4","Batanghari","Bukit Sari",1,"Palm Oil",2018
"870",351,"Asystasia gangetica","32","Batanghari","Bukit Sari",1,"Palm Oil",2018
"871",351,"Endospermum diadenum","1","Batanghari","Bukit Sari",1,"Palm Oil",2018
"872",351,"Lindsaea diffusa","5","Batanghari","Bukit Sari",1,"Palm Oil",2018
"873",351,"Davallia denticulata","43","Batanghari","Bukit Sari",1,"Palm Oil",2018
"874",351,"Dicranopteris linearis","89","Batanghari","Bukit Sari",1,"Palm Oil",2018
"875",351,"Imperata cylindrica","24","Batanghari","Bukit Sari",1,"Palm Oil",2018
"876",351,"Lasianthus inaequalis","4","Batanghari","Bukit Sari",1,"Palm Oil",2018
"877",351,"Melastoma malabathricum","17","Batanghari","Bukit Sari",1,"Palm Oil",2018
"878",351,"Pityrogramma Calomelanos","21","Batanghari","Bukit Sari",1,"Palm Oil",2018
"879",351,"Leptaspis urceolata","73","Batanghari","Bukit Sari",1,"Palm Oil",2018
"880",351,"Pennisetum Polystachion","19","Batanghari","Bukit Sari",1,"Palm Oil",2018
"881",354,"Clidemia hirta","27","Batanghari","Bukit Sari",1,"Palm Oil",2018
"882",354,"Leptaspis urceolata","127","Batanghari","Bukit Sari",1,"Palm Oil",2018
"883",354,"Spermaococe cristata","5","Batanghari","Bukit Sari",1,"Palm Oil",2018
"884",354,"Asystasia gangetica","126","Batanghari","Bukit Sari",1,"Palm Oil",2018
"885",354,"Chromolaena odorata","6","Batanghari","Bukit Sari",1,"Palm Oil",2018
"886",354,"Dicranopteris linearis","13","Batanghari","Bukit Sari",1,"Palm Oil",2018
"887",354,"Imperata cylindrica","20","Batanghari","Bukit Sari",1,"Palm Oil",2018
"888",354,"Lygodium salicifolium","90","Batanghari","Bukit Sari",1,"Palm Oil",2018
"889",354,"Selaginella intermedia","720","Batanghari","Bukit Sari",1,"Palm Oil",2018
"890",354,"Daun Kayu Putih","3","Batanghari","Bukit Sari",1,"Palm Oil",2018
"891",354,"Stachytarpheta indica","105","Batanghari","Bukit Sari",1,"Palm Oil",2018
"892",354,"Taenitis blechnoides","3","Batanghari","Bukit Sari",1,"Palm Oil",2018
"893",354,"Selaginella Plana","720","Batanghari","Bukit Sari",1,"Palm Oil",2018
"894",354,"Centotheca lappacea","12","Batanghari","Bukit Sari",1,"Palm Oil",2018
"895",355,"Molinera latifolia","4","Batanghari","Bukit Sari",4,"Palm Oil",2018
"896",355,"Leptaspis urceolata","17","Batanghari","Bukit Sari",4,"Palm Oil",2018
"897",355,"Cleome Rutidosperma","8","Batanghari","Bukit Sari",4,"Palm Oil",2018
"898",355,"Cyrtococcum patens","32","Batanghari","Bukit Sari",4,"Palm Oil",2018
"899",355,"Lindsaea ensifolia","10","Batanghari","Bukit Sari",4,"Palm Oil",2018
"900",355,"Clidemia hirta","8","Batanghari","Bukit Sari",4,"Palm Oil",2018
"901",355,"Goniophlebium verrucosum","4","Batanghari","Bukit Sari",4,"Palm Oil",2018
"902",355,"Legazpia polygonoides","3","Batanghari","Bukit Sari",4,"Palm Oil",2018
"903",355,"Rolandra fruticosa","26","Batanghari","Bukit Sari",4,"Palm Oil",2018
"904",355,"Spermaococe cristata","3","Batanghari","Bukit Sari",4,"Palm Oil",2018
"905",355,"Vittaria ensiformis","9","Batanghari","Bukit Sari",4,"Palm Oil",2018
"906",355,"Melastoma malabathricum","7","Batanghari","Bukit Sari",4,"Palm Oil",2018
"907",358,"Blechnum orientale","11","Batanghari","Bukit Sari",1,"Palm Oil",2018
"908",358,"Asystasia gangetica","30","Batanghari","Bukit Sari",1,"Palm Oil",2018
"909",358,"Vittaria elongata","326","Batanghari","Bukit Sari",1,"Palm Oil",2018
"910",358,"Asplenium nidus","17","Batanghari","Bukit Sari",1,"Palm Oil",2018
"911",358,"Selaginella plana","180","Batanghari","Bukit Sari",1,"Palm Oil",2018
"912",358,"Ageratum conyzoides","56","Batanghari","Bukit Sari",1,"Palm Oil",2018
"913",358,"Molinera latifolia","6","Batanghari","Bukit Sari",1,"Palm Oil",2018
"914",358,"Leptaspis urceolata","153","Batanghari","Bukit Sari",1,"Palm Oil",2018
"915",358,"Clidemia hirta","7","Batanghari","Bukit Sari",1,"Palm Oil",2018
"916",358,"Pouzolzia Zeylanica","26","Batanghari","Bukit Sari",1,"Palm Oil",2018
"917",361,"Pouzolzia Zeylanica","12","Batanghari","Senaning",1,"Rubber",2018
"918",361,"Mimosa pudica","15","Batanghari","Senaning",1,"Rubber",2018
"919",361,"Centotheca lappacea","156","Batanghari","Senaning",1,"Rubber",2018
"920",361,"Ageratum conyzoides","3","Batanghari","Senaning",1,"Rubber",2018
"921",361,"Asystasia gangetica","93","Batanghari","Senaning",1,"Rubber",2018
"922",361,"Clidemia hirta","14","Batanghari","Senaning",1,"Rubber",2018
"923",361,"Lygodium circinatum","7","Batanghari","Senaning",1,"Rubber",2018
"924",361,"Lygodium salicifolium","3","Batanghari","Senaning",1,"Rubber",2018
"925",361,"Melastoma malabathricum","6","Batanghari","Senaning",1,"Rubber",2018
"926",361,"Mussaenda frondosa","3","Batanghari","Senaning",1,"Rubber",2018
"927",361,"Oxalis barrelieri","2","Batanghari","Senaning",1,"Rubber",2018
"928",361,"Paspalum dilatatum","79","Batanghari","Senaning",1,"Rubber",2018
"929",361,"Stachytarpheta indica","4","Batanghari","Senaning",1,"Rubber",2018
